Z_product,Z_joint,Z_ops,T_inj,T_rea,t,alpha_inorg,beta_inorg,alpha_org,beta_org,Size
-0.53678554,-1.1910111,-0.96490866,260.0,260.0,0.0833,0.75667757,0.24332239,0.7084946,0.29150537,13.2300005
-0.44119453,-0.8074457,-0.0772834,190.0,190.0,0.0166,0.79210925,0.20789081,0.6958233,0.3041767,6.4
0.2478737,0.027769739,1.1533393,105.0,105.0,0.083,0.829866,0.17013402,0.6798986,0.3201014,9.03
0.28806418,-1.8929836,-0.14003226,200.0,200.0,3.0,0.7883893,0.2116107,0.69509566,0.30490428,2.6699998
-3.7098951,-0.5348865,-0.84769416,180.0,180.0,20.0,0.80391127,0.19608878,0.67645687,0.32354307,36.07
-4.4198413,1.7625297,-0.13811833,25.0,100.0,70.0,0.86233354,0.1376665,0.6383996,0.36160037,33.1
1.7428236,0.14024635,-0.07595247,200.0,200.0,0.2,0.78735435,0.21264564,0.69750327,0.30249673,13.0
-1.108195,-0.7731038,0.16328296,25.0,240.0,0.0167,0.80606455,0.19393548,0.7628564,0.23714358,12.41
0.9524719,-1.6640574,-1.1824219,25.0,210.0,60.0,0.8336921,0.1663079,0.70201564,0.29798442,5.4
2.1573102,-1.3008008,-1.2167897,220.0,200.0,60.0,0.8052925,0.1947075,0.6375193,0.36248067,6.02
1.1545055,-1.1176187,0.67191076,170.0,140.0,4.0,0.81142634,0.18857369,0.6739949,0.3260051,4.7000003
1.6040208,-1.6509012,-1.5417352,25.0,310.0,60.0,0.80683845,0.19316155,0.7469126,0.25308743,10.2
0.84679663,-0.7865893,0.9586429,140.0,140.0,2.0,0.81566894,0.18433103,0.6848056,0.31519446,5.1
-3.4874158,-0.27343175,-0.84769416,180.0,180.0,20.0,0.80391127,0.19608878,0.67645687,0.32354307,31.23
2.084927,-1.2330291,-0.26860213,145.0,145.0,60.0,0.8321617,0.16783829,0.6328487,0.3671513,2.9999998
-2.64964,-1.588137,0.26283622,70.0,70.0,60.0,0.86042565,0.13957433,0.61756873,0.3824313,16.6
-1.704436,-0.6242054,0.5864473,170.0,170.0,0.0833,0.80153483,0.19846515,0.6920722,0.3079278,14.67
0.94392407,0.03921639,-1.4934189,370.0,350.0,0.167,0.70093924,0.29906073,0.718763,0.281237,7.42
-3.2806518,-0.9971362,0.74412787,150.0,150.0,5.0,0.8122763,0.18772368,0.68404895,0.31595105,16.25
0.5875617,-0.7669554,-0.11680198,25.0,170.0,120.0,0.86028844,0.13971157,0.62780863,0.37219134,8.9
2.5974307,-1.3051815,-1.1677136,250.0,250.0,15.0,0.76791584,0.23208418,0.6939678,0.30603215,4.9500003
-1.3852432,-1.5919969,-0.6703084,240.0,240.0,0.167,0.7672444,0.23275563,0.70481914,0.2951809,12.63
2.287703,-1.6230003,-1.2424979,300.0,300.0,200.0,0.81161165,0.1883883,0.5274669,0.47253305,4.3500004
0.6319393,-1.956019,0.605328,25.0,25.0,180.0,0.90157956,0.09842042,0.48804635,0.51195365,1.8
2.5974307,-1.5532545,-1.185344,280.0,280.0,0.5,0.7459999,0.25400016,0.7117258,0.28827423,2.8
2.2237213,-1.1016037,-1.7106502,45.0,300.0,120.0,0.82620084,0.17379917,0.6874117,0.31258824,10.0
1.1545055,-0.4955132,0.10025814,140.0,140.0,40.0,0.827971,0.17202903,0.65054417,0.3494558,6.12
-1.0833983,-1.5978309,0.3199934,170.0,170.0,8.0,0.80430526,0.19569468,0.6851701,0.3148299,9.74
3.6051545,-0.7528782,-0.31270504,220.0,220.0,0.5,0.7775825,0.22241744,0.7009043,0.29909566,2.1000001
0.66863286,-1.5379101,-1.5593648,25.0,230.0,150.0,0.8550262,0.14497383,0.6308867,0.36911333,13.15
0.71945286,-1.5151042,0.80720127,150.0,150.0,0.5,0.81075406,0.18924592,0.6879902,0.31200984,3.8999999
2.2488923,-1.3371242,-1.6918557,25.0,230.0,120.0,0.84660685,0.1533932,0.65881246,0.34118757,3.0999997
-2.9938831,-1.2842144,-0.1579177,160.0,200.0,10.0,0.79801214,0.20198786,0.70076144,0.29923853,14.83
-3.256619,-0.62429446,-0.24317616,240.0,215.0,5.0,0.777146,0.222854,0.6887703,0.3112297,13.650001
0.2478737,-0.4166992,0.9762809,140.0,140.0,0.167,0.81505865,0.18494132,0.68641204,0.31358793,8.91
0.5875617,-0.7901838,0.021432444,25.0,170.0,30.0,0.8346085,0.16539156,0.70863813,0.29136187,9.8
3.6051545,-1.2292322,-1.302814,280.0,260.0,40.0,0.768744,0.23125601,0.6677683,0.33223173,2.7
0.10196279,-0.6476008,0.7277136,170.0,140.0,1.5,0.8105789,0.1894211,0.6762245,0.32377547,9.76
0.71945286,-1.5012604,1.0029569,130.0,130.0,0.3,0.81943977,0.18056029,0.6844205,0.31557944,2.4799998
1.1545055,0.41564345,0.59156406,160.0,160.0,5.0,0.80780786,0.19219209,0.68592525,0.31407478,18.539999
-4.42991,2.012799,0.12498179,100.0,100.0,360.0,0.91645885,0.08354115,0.32860276,0.67139727,39.769997
1.1545055,-1.830289,1.1717379,100.0,100.0,5.0,0.8334214,0.16657859,0.6745781,0.32542193,1.9300001
2.084927,-1.7583376,-0.4192656,180.0,220.0,2.0,0.7855222,0.21447778,0.7111234,0.28887662,1.1000001
0.71945286,-1.3489168,1.2528682,130.0,100.0,5.0,0.8288755,0.17112452,0.665402,0.334598,3.5000002
-1.0264161,0.2171503,-1.6460698,25.0,260.0,73.0,0.8248502,0.1751498,0.7143701,0.28562993,24.73
3.3381593,-0.2145142,-0.6321742,25.0,240.0,30.0,0.8162206,0.18377945,0.74009997,0.2599001,3.2
2.4773784,-1.1900017,-0.03787779,280.0,200.0,8.33,0.7756768,0.22432315,0.66634583,0.3336542,3.6599996
-2.64964,-1.5671014,0.95726174,70.0,70.0,30.0,0.85226566,0.1477343,0.6459366,0.35406336,11.4
1.1545055,-0.45395863,-1.0295162,180.0,180.0,120.0,0.8364541,0.16354589,0.5819841,0.41801596,16.869999
0.71945286,-1.3384317,1.0029569,130.0,130.0,0.3,0.81943977,0.18056029,0.6844205,0.31557944,5.2200003
3.3381593,-0.5366179,-0.84804237,25.0,290.0,15.0,0.79682404,0.20317595,0.7720863,0.22791371,8.2
1.9867188,-1.2445892,-0.4290786,220.0,220.0,5.0,0.77929896,0.22070104,0.69705445,0.30294558,3.6000001
-2.1710436,-1.8547468,1.2987008,80.0,80.0,3.0,0.84073806,0.15926191,0.67254233,0.32745764,6.76
0.9524719,-0.91487855,1.3209693,50.0,80.0,2.0,0.844738,0.15526204,0.68249804,0.31750193,1.9999998
3.1271765,-0.40709367,-0.09250313,25.0,270.0,960.0,0.9704872,0.029512754,0.064923204,0.93507683,4.1800003
-0.5411444,-1.6549641,-0.8821849,50.0,185.0,120.0,0.85362613,0.1463739,0.62762374,0.3723763,7.4
-3.9169168,-0.27702254,1.3578401,70.0,70.0,0.5,0.8438611,0.15613893,0.672866,0.327134,19.34
0.85663676,-1.7106737,0.0068573947,60.0,80.0,2640.0,0.9994567,0.0005433452,4.6546567e-05,0.9999535,3.6000001
-0.23518248,-2.0706878,-1.5518017,25.0,295.0,60.0,0.8110674,0.18893263,0.74047107,0.25952893,5.9400005
-4.05594,0.8981976,1.4300191,25.0,25.0,10.0,0.8628226,0.13717742,0.6555258,0.34447417,35.98
0.12961115,-0.8133555,-1.0878835,250.0,250.0,20.0,0.7698807,0.2301193,0.6896331,0.3103669,16.3
-0.07247263,-1.4042258,0.3617676,25.0,25.0,60.0,0.8753934,0.12460654,0.6082857,0.39171427,6.0000005
0.43945587,-0.2732677,-0.31661457,25.0,235.0,20.0,0.81426334,0.18573669,0.74571437,0.25428563,13.57
0.95054066,-0.86983454,-0.32338563,220.0,220.0,1.0,0.77777374,0.22222628,0.70047796,0.29952207,3.1900003
-2.5768008,-0.61861885,-0.032180395,180.0,180.0,3.0,0.7979168,0.20208319,0.6913975,0.30860254,21.439999
0.59674144,-1.5095769,-0.081007734,225.0,205.0,2.5,0.7821129,0.21788712,0.69056535,0.30943468,5.4
3.1271765,-0.5718865,1.0070436,50.0,50.0,30.0,0.8594301,0.14056998,0.6419493,0.35805073,4.0200005
1.1545055,-0.47448468,0.41992128,160.0,160.0,10.0,0.8095188,0.19048113,0.6815289,0.31847107,5.6800003
-3.4874158,-0.15698266,-0.84769416,180.0,180.0,20.0,0.80391127,0.19608878,0.67645687,0.32354307,28.060001
-2.090326,-0.53503436,-0.78154576,150.0,210.0,30.0,0.80387676,0.19612324,0.69124967,0.3087503,16.78
3.3381593,-0.07162048,0.79697645,105.0,105.0,30.0,0.8390047,0.1609953,0.65286565,0.34713438,5.4100003
0.573744,0.2562017,-0.003825408,180.0,180.0,2.0,0.79756,0.20244002,0.6922644,0.30773565,14.79
-4.153401,-0.26426482,0.59156406,160.0,160.0,5.0,0.80780786,0.19219209,0.68592525,0.31407478,17.49
0.67632586,-1.103332,-0.037643608,220.0,180.0,1.5,0.7903134,0.20968653,0.6807938,0.3192062,6.73
2.3401406,-0.84240025,-1.096103,150.0,180.0,60.0,0.8222662,0.17773375,0.64939815,0.35060188,7.0
-0.14567302,-1.090291,-0.102240324,180.0,180.0,5.0,0.79862905,0.20137091,0.68965966,0.31034037,8.59
-0.14567302,-1.0839093,-0.23755111,160.0,160.0,20.0,0.81290567,0.18709427,0.6726391,0.3273609,8.91
0.66863286,0.7193344,-1.4622157,80.0,260.0,60.0,0.81175,0.18825,0.70960665,0.29039335,7.82
-0.41318667,-1.2734605,-0.4290786,220.0,220.0,5.0,0.77929896,0.22070104,0.69705445,0.30294558,16.5
-1.6142938,-1.6339568,0.58783114,170.0,170.0,0.017,0.80151147,0.19848847,0.6921297,0.30787036,7.67
-2.4319925,-1.6876135,-1.5434659,25.0,280.0,60.0,0.8152249,0.18477511,0.733924,0.266076,9.82
-2.182239,-1.6211175,1.0278614,120.0,120.0,5.0,0.8252011,0.17479888,0.6783841,0.32161584,13.0
-1.4500655,-0.4965654,0.59156406,160.0,160.0,5.0,0.80780786,0.19219209,0.68592525,0.31407478,14.72
-1.0048336,-1.7684413,-0.6765324,240.0,240.0,0.5,0.7673758,0.23262414,0.70453733,0.29546267,7.67
-0.29138768,-1.6721462,1.0318674,30.0,30.0,30.0,0.8663014,0.1336986,0.6379422,0.36205786,6.4
1.5159678,-1.9449328,-1.464368,25.0,330.0,60.0,0.8010885,0.1989115,0.7553353,0.24466473,4.4
-3.4984875,0.36853567,1.1857293,100.0,100.0,0.0167,0.83188576,0.16811424,0.6790104,0.3209896,28.210001
-1.357976,-1.2159085,0.6929544,160.0,160.0,0.0167,0.8060911,0.19390893,0.69027394,0.30972603,13.31
2.3170292,0.6422585,0.34794208,80.0,80.0,180.0,0.8864697,0.11353032,0.50000036,0.49999967,12.6
0.71945286,-1.0840564,1.0317242,120.0,120.0,3.0,0.82456225,0.17543782,0.6801558,0.31984413,5.77
0.59674144,-1.3625147,-0.081007734,225.0,205.0,2.5,0.7821129,0.21788712,0.69056535,0.30943468,6.3
-1.4500655,-0.6351991,-0.23755111,160.0,160.0,20.0,0.81290567,0.18709427,0.6726391,0.3273609,10.96
-1.4366019,-1.7998894,-0.6427528,110.0,182.0,60.0,0.8279718,0.17202821,0.6628986,0.3371014,9.8
-4.3380175,-1.7772595,0.59156406,160.0,160.0,5.0,0.80780786,0.19219209,0.68592525,0.31407478,18.699999
1.1545055,-0.5950683,-0.5757775,220.0,220.0,10.0,0.7811949,0.21880506,0.6927441,0.30725592,9.69
-1.6689167,-0.6887466,-0.84431326,250.0,250.0,1.0,0.76235205,0.23764798,0.7059223,0.2940777,21.5
-1.6142938,-1.3221668,0.66480464,165.0,165.0,0.0167,0.8038113,0.19618866,0.6912027,0.3087973,9.94
-4.42991,-3.4574034,0.70113915,0.0,0.0,180.0,0.9078366,0.09216341,0.48261645,0.5173836,6.2900004
0.687352,-1.5251895,-1.3466465,190.0,190.0,60.0,0.81310964,0.18689042,0.6418923,0.35810772,4.7000003
-0.5411444,-1.649311,-0.9291584,50.0,185.0,240.0,0.88377935,0.11622066,0.50852424,0.49147576,8.85
0.2470844,2.1285398,0.13973635,100.0,100.0,60.0,0.84963083,0.1503692,0.6237106,0.37628946,22.79
2.084927,-1.2005388,-0.032180395,180.0,180.0,3.0,0.7979168,0.20208319,0.6913975,0.30860254,4.21
-0.48581427,-0.73628575,-1.2329295,285.0,285.0,1.0,0.7434497,0.25655034,0.71220046,0.28779957,5.6700006
0.71945286,-0.90826875,1.0600804,120.0,120.0,10.0,0.8267904,0.17320956,0.67393243,0.32606757,6.5
-1.9071524,1.7644876,0.06779883,160.0,160.0,15.0,0.81121814,0.1887819,0.6771,0.3229,34.1
1.2219447,-0.4860769,-1.5417352,25.0,310.0,60.0,0.80683845,0.19316155,0.7469126,0.25308743,13.6
0.64739835,-1.4845827,0.5179256,180.0,160.0,2.0,0.80338687,0.19661312,0.6825829,0.31741714,5.0
0.59674144,-1.5076936,-0.08272135,25.0,200.0,20.0,0.8237267,0.1762733,0.73047423,0.26952577,4.9
2.5952103,-0.8776303,-1.0829227,260.0,260.0,5.0,0.758674,0.24132596,0.70434856,0.29565147,6.38
-0.6356275,-0.004950768,-1.3020617,300.0,270.0,10.0,0.74933094,0.25066903,0.6931641,0.30683592,18.0
0.71945286,-1.3644475,1.0362542,120.0,120.0,2.0,0.82424206,0.17575794,0.68103975,0.31896028,5.7000003
0.573744,0.25425887,-0.102240324,180.0,180.0,5.0,0.79862905,0.20137091,0.68965966,0.31034037,17.89
3.3381593,-0.22892596,-1.1180117,25.0,290.0,30.0,0.8021418,0.19785817,0.76117593,0.2388241,2.9999998
1.5400915,-0.6211816,1.4300191,25.0,25.0,10.0,0.8628226,0.13717742,0.6555258,0.34447417,4.42
-0.14797877,-0.90622264,-0.19363129,150.0,150.0,90.0,0.83927625,0.16072379,0.60511434,0.39488572,8.0
0.12961115,-1.4657633,-1.6635048,25.0,220.0,120.0,0.8489609,0.1510391,0.6537302,0.3462698,1.9999998
0.9524719,-0.92456275,1.1360459,50.0,80.0,20.0,0.84988767,0.15011232,0.66643065,0.3335693,3.6000001
-4.4173164,-0.8418842,-1.5525372,25.0,300.0,60.0,0.8096656,0.19033433,0.74263006,0.25737,18.32
3.4573393,0.49669826,-0.71816206,100.0,240.0,30.0,0.8037603,0.19623971,0.71965075,0.28034928,10.4
1.1545055,-1.1179081,0.50806105,170.0,140.0,9.0,0.81311256,0.1868875,0.66951203,0.33048794,5.0
3.3381593,-0.22630513,-1.0416892,25.0,280.0,30.0,0.80502117,0.19497882,0.75705624,0.24294376,3.3
-0.33699745,-1.1044323,1.1137354,110.0,110.0,1.0,0.8280949,0.17190506,0.6800333,0.31996667,5.2000003
0.371696,0.296844,-1.5501704,25.0,290.0,60.0,0.8124612,0.18753888,0.7383004,0.26169962,13.940001
-4.718985,0.23160186,-1.1740465,80.0,220.0,60.0,0.82264805,0.17735197,0.6906917,0.30930832,34.64
3.3381593,-1.2465099,0.03677375,25.0,100.0,195.0,0.89199215,0.10800781,0.51503503,0.48496497,1.0000007
1.8080336,1.2177147,0.1550221,130.0,130.0,180.0,0.87101626,0.12898374,0.5108679,0.48913208,10.92
-2.482947,-1.7717729,-1.208369,220.0,220.0,180.0,0.83870304,0.16129695,0.5303968,0.46960315,14.8
0.94392407,-0.10232506,-0.50363576,25.0,275.0,0.0167,0.7958879,0.20411211,0.77682495,0.22317506,14.0
1.829127,-1.358484,-1.464368,25.0,330.0,60.0,0.8010885,0.1989115,0.7553353,0.24466473,2.9000003
0.71945286,-1.3496994,1.0362542,120.0,120.0,2.0,0.82424206,0.17575794,0.68103975,0.31896028,5.9
-1.704436,-1.515162,0.6918168,160.0,160.0,0.0833,0.8061141,0.19388592,0.690216,0.30978394,10.13
1.9699548,-1.3467516,1.4300191,25.0,25.0,10.0,0.8628226,0.13717742,0.6555258,0.34447417,1.8399999
0.4729573,-0.94998807,-1.7969053,300.0,300.0,45.0,0.75356627,0.24643369,0.6770459,0.32295415,9.5
-4.9357095,1.1983677,0.23820615,25.0,120.0,40.0,0.849665,0.15033503,0.6760041,0.32399592,39.649998
-1.4500655,-0.54208547,-0.3244033,180.0,180.0,10.0,0.8004015,0.19959849,0.6852916,0.31470844,13.95
0.9524719,0.51160187,1.4300191,25.0,25.0,10.0,0.8628226,0.13717742,0.6555258,0.34447417,10.4
-0.64429986,-0.47257295,-1.7916462,280.0,280.0,60.0,0.7701182,0.22988182,0.6596749,0.34032512,22.64
1.5884987,-1.7316726,-1.5525372,25.0,300.0,60.0,0.8096656,0.19033433,0.74263006,0.25737,5.0
-0.53678554,-0.6195006,1.1857293,100.0,100.0,0.0167,0.83188576,0.16811424,0.6790104,0.3209896,10.04
3.0019646,-0.57513404,-0.6803466,200.0,200.0,30.0,0.7981797,0.2018203,0.67134315,0.32865685,9.13
3.0019646,-0.57633495,-0.6803466,200.0,200.0,30.0,0.7981797,0.2018203,0.67134315,0.32865685,7.35
1.1545055,-0.5266096,-0.19789979,210.0,210.0,2.0,0.78312844,0.21687153,0.6977936,0.30220637,11.0
-0.33699745,-1.5642616,1.1729867,100.0,100.0,6.0,0.8337282,0.16627179,0.67368484,0.32631513,7.6
1.1545055,-0.59268546,0.59156406,160.0,160.0,5.0,0.80780786,0.19219209,0.68592525,0.31407478,7.9700003
-1.0048336,-1.7068163,-0.6765324,240.0,240.0,0.5,0.7673758,0.23262414,0.70453733,0.29546267,8.01
-4.418028,-0.5069702,0.039256148,180.0,180.0,0.25,0.7969344,0.20306565,0.69377816,0.30622178,29.44
1.9868374,-1.2193671,-0.40075085,220.0,220.0,4.0,0.7789184,0.22108164,0.6979124,0.30208763,4.0000005
-1.704436,-1.4697953,-0.077285394,190.0,190.0,0.0167,0.79210925,0.20789075,0.69582325,0.30417675,9.82
-2.724994,-2.1901445,-1.7246356,25.0,250.0,120.0,0.84180856,0.15819146,0.66886723,0.33113277,12.88
-2.0236852,-1.3807894,1.44066,25.0,25.0,0.0167,0.8601883,0.13981164,0.6646335,0.33536646,10.27
-1.0048336,-1.6577555,-0.6765324,240.0,240.0,0.5,0.7673758,0.23262414,0.70453733,0.29546267,8.8
-1.3914858,-0.07661075,-0.4170321,25.0,270.0,0.0167,0.79736567,0.20263432,0.77486587,0.22513413,22.72
0.5176942,-0.74020904,-1.463676,235.0,235.0,60.0,0.7924342,0.2075658,0.65083605,0.34916392,12.900001
0.9524719,-1.7061297,-0.5687713,165.0,165.0,30.0,0.8140582,0.18594185,0.66459346,0.33540657,2.8
-0.41446418,-0.9356757,1.2141783,100.0,100.0,15.0,0.8364692,0.16353087,0.6655895,0.33441055,14.2
0.58865166,-0.7513209,-0.1213294,190.0,190.0,2.0,0.7928306,0.20716941,0.69411373,0.3058863,12.7
-2.0236852,-1.5356601,0.6918168,160.0,160.0,0.0833,0.8061141,0.19388592,0.690216,0.30978394,11.6
-5.910591,-0.34582463,-0.53990525,25.0,160.0,60.0,0.8459569,0.15404303,0.6779278,0.32207218,22.31
2.5974307,-0.85955673,-1.3346086,310.0,280.0,20.0,0.748028,0.25197205,0.6863237,0.31367633,6.6000004
-1.9349736,-1.7473509,-1.0416892,25.0,280.0,30.0,0.80502117,0.19497882,0.75705624,0.24294376,11.08
-1.9372883,-1.6406986,1.436659,25.0,25.0,1.0,0.8604497,0.13955031,0.66374177,0.33625823,6.6000004
0.71945286,-1.446046,0.986542,60.0,60.0,30.0,0.85588485,0.14411512,0.6439454,0.35605457,3.9399998
-0.14567302,-1.0464,1.436659,25.0,25.0,1.0,0.8604497,0.13955031,0.66374177,0.33625823,7.82
-4.220417,-1.6247302,0.9586429,140.0,140.0,2.0,0.81566894,0.18433103,0.6848056,0.31519446,15.7
-1.9349736,-0.69120413,-0.60247815,25.0,280.0,2.0,0.79511756,0.20488241,0.77737933,0.22262065,10.93
2.084927,-1.7569464,-0.687284,180.0,220.0,10.0,0.7884879,0.21151207,0.7043954,0.29560456,2.3999999
-4.153401,-0.26157647,-0.57900155,190.0,190.0,15.0,0.79751307,0.2024869,0.6827769,0.31722313,34.31
0.67632586,-0.7371065,-1.2209661,285.0,285.0,0.1667,0.74309796,0.25690204,0.7128945,0.28710556,7.4500003
-0.93548656,-2.0097537,-0.23755111,160.0,160.0,20.0,0.81290567,0.18709427,0.6726391,0.3273609,8.2
1.1545055,-0.45831627,0.6172322,170.0,140.0,6.0,0.8121022,0.18789782,0.6722055,0.32779446,5.7000003
1.1510477,-1.7854003,-1.2332882,275.0,275.0,5.0,0.750609,0.249391,0.70705736,0.29294258,1.6000001
0.9524719,-1.7050759,-0.5687713,165.0,165.0,30.0,0.8140582,0.18594185,0.66459346,0.33540657,2.7
-2.1710436,-1.8508369,1.1734076,100.0,100.0,3.0,0.83280647,0.16719358,0.6763608,0.32363924,8.24
-1.6053596,-0.70298094,0.5846889,170.0,170.0,0.167,0.8015643,0.19843571,0.69199973,0.30800033,12.41
0.64739835,-1.0705205,1.1628039,150.0,110.0,6.0,0.82347226,0.17652775,0.6633495,0.33665052,5.8
0.84679663,-0.7249884,1.0843678,110.0,110.0,20.0,0.83399445,0.16600561,0.66299474,0.33700526,7.33
1.1545055,-0.47815782,-1.322933,180.0,180.0,90.0,0.8271741,0.17282583,0.6113303,0.38866973,14.9
-0.5411444,-1.2905396,0.07702926,25.0,80.0,60.0,0.86403054,0.13596949,0.63738364,0.36261636,14.0
-0.5411444,1.7301068,-0.56405246,210.0,210.0,15.0,0.7879716,0.21202838,0.68653154,0.31346843,34.199997
-2.2384,-0.41848472,-1.2061965,25.0,320.0,30.0,0.79331213,0.20668788,0.7732452,0.22675478,17.01
-2.2384,-1.6266205,-1.1374263,25.0,200.0,60.0,0.836206,0.16379397,0.6972812,0.30271876,22.67
-0.35679948,-0.15841858,-1.7080855,320.0,280.0,60.0,0.7623827,0.23761731,0.64714384,0.35285616,18.0
2.2488923,-1.333222,-1.6918557,25.0,230.0,120.0,0.84660685,0.1533932,0.65881246,0.34118757,4.5
-0.53678554,0.067182265,1.3113315,80.0,80.0,0.0833,0.83987254,0.16012752,0.67514884,0.32485119,15.8
1.829127,-1.8646749,-1.464368,25.0,330.0,60.0,0.8010885,0.1989115,0.7553353,0.24466473,3.8
0.10196279,-1.0337508,0.7932929,150.0,150.0,1.5,0.8110932,0.18890682,0.6871167,0.31288335,4.6000004
-2.128384,-1.2356873,-1.474464,280.0,280.0,30.0,0.7581625,0.24183752,0.6865049,0.3134951,16.789999
1.1545055,-0.49296767,-0.68345726,160.0,160.0,60.0,0.8259893,0.1740107,0.63587403,0.364126,13.95
0.9524719,-0.27522537,-1.1374263,25.0,200.0,60.0,0.836206,0.16379397,0.6972812,0.30271876,12.3
-1.1312306,0.0037379202,0.9778096,140.0,140.0,0.0167,0.8150086,0.18499143,0.68654364,0.3134564,16.02
0.19596656,-0.35774633,0.8289134,100.0,100.0,30.0,0.8409564,0.1590436,0.65187967,0.34812036,10.0
-0.60904896,-0.2988918,-1.421215,275.0,275.0,30.0,0.7608149,0.23918515,0.68556845,0.31443152,17.0
-3.9308066,-1.1527483,-0.7076906,25.0,250.0,30.0,0.8134682,0.18653172,0.7444101,0.2555899,15.79
-1.4626684,0.3028642,-1.8107555,352.0,352.0,30.0,0.71779287,0.28220713,0.6998192,0.30018082,23.0
-0.62826645,-0.6703188,-1.3020617,300.0,270.0,10.0,0.74933094,0.25066903,0.6931641,0.30683592,14.0
-1.9747276,-1.6106056,1.44066,25.0,25.0,0.0167,0.8601883,0.13981164,0.6646335,0.33536646,9.1
0.12961115,0.021610672,-1.6635048,25.0,220.0,120.0,0.8489609,0.1510391,0.6537302,0.3462698,28.0
0.2470844,-0.049022913,1.4176915,24.0,50.0,3.0,0.85556424,0.1444358,0.67471516,0.3252848,9.1
0.71945286,-1.4841508,1.0029569,130.0,130.0,0.3,0.81943977,0.18056029,0.6844205,0.31557944,3.01
-6.0941725,-0.777414,-0.585866,90.0,180.0,180.0,0.8655244,0.1344756,0.55267024,0.44732976,25.38
0.64739835,-1.0278102,0.7932929,150.0,150.0,1.5,0.8110932,0.18890682,0.6871167,0.31288335,4.4
0.59674144,-1.2177051,0.48088813,25.0,200.0,10.0,0.82049245,0.17950754,0.7384043,0.26159573,7.3
3.3381593,-0.25195125,-1.0018685,25.0,315.0,15.0,0.78934056,0.21065947,0.78184557,0.2181544,7.2000003
-1.4500655,0.00907644,-0.102240324,180.0,180.0,5.0,0.79862905,0.20137091,0.68965966,0.31034037,20.199999
-0.53678554,0.018685812,1.1533393,105.0,105.0,0.083,0.829866,0.17013402,0.6798986,0.3201014,16.53
-1.1697581,-0.74617493,-1.1382687,265.0,265.0,5.0,0.7560056,0.24399443,0.7052531,0.29474688,24.189999
2.3349266,-0.994005,-0.7907361,240.0,240.0,5.0,0.7691477,0.23085234,0.70071423,0.29928577,4.3100004
-4.3380175,-1.3365748,-0.29087904,170.0,170.0,360.0,0.89951926,0.10048077,0.34216902,0.65783095,20.34
-1.4500655,-0.54126215,-1.3501378,180.0,180.0,60.0,0.8174826,0.18251744,0.639891,0.36010894,15.13
-1.7090745,0.13376018,0.9778096,140.0,140.0,0.0167,0.8150086,0.18499143,0.68654364,0.3134564,22.23
3.6051545,-1.1692754,-1.3329856,270.0,270.0,10.0,0.7553664,0.24463367,0.70191985,0.29808015,2.7
2.1384706,1.2182642,-0.17437166,160.0,160.0,180.0,0.86090815,0.13909191,0.51738423,0.4826158,9.35
-4.704038,1.9742068,0.26085442,100.0,100.0,180.0,0.88049185,0.11950816,0.5043479,0.49565205,39.85
-0.7558354,-0.7854424,-1.3863859,100.0,250.0,60.0,0.81123704,0.18876293,0.6991547,0.30084532,12.0
-4.153401,-0.2418324,-0.57284987,160.0,160.0,40.0,0.81953996,0.18046005,0.6544874,0.34551263,23.29
0.84679663,-1.8268313,-0.52219707,160.0,160.0,90.0,0.83532023,0.16467983,0.6071902,0.39280978,4.46
2.5974307,-0.98170847,-1.0319058,240.0,300.0,512.0,0.90161616,0.09838385,0.25433052,0.7456695,5.1
-2.0897746,-0.6748778,-0.3462999,220.0,220.0,2.0,0.7781558,0.22184427,0.6996241,0.30037585,20.57
-2.1710436,-1.8528715,1.2363286,90.0,90.0,3.0,0.836811,0.16318895,0.67445445,0.32554555,7.42
-2.0236852,-1.2272507,0.6918168,160.0,160.0,0.0833,0.8061141,0.19388592,0.690216,0.30978394,13.77
-0.010844635,-1.3362099,1.31172,80.0,80.0,0.0167,0.8398527,0.16014732,0.6752082,0.3247918,3.8799999
-5.4711776,0.30050448,-1.5434659,25.0,280.0,60.0,0.8152249,0.18477511,0.733924,0.266076,36.5
1.3653431,-0.57709235,-1.511874,25.0,320.0,60.0,0.80397946,0.19602057,0.75114775,0.24885225,10.85
1.6293457,-1.501701,-0.026229918,160.0,160.0,16.0,0.8115566,0.18844344,0.67621034,0.32378963,3.6399996
0.59674144,-1.4132036,-1.0927854,25.0,190.0,60.0,0.8386894,0.16131066,0.6925046,0.3074954,8.5
-0.4452201,-1.2523416,-1.2061965,25.0,320.0,30.0,0.79331213,0.20668788,0.7732452,0.22675478,10.4
0.66863286,-1.6719974,0.6111541,80.0,80.0,840.0,0.97110623,0.028893763,0.06394535,0.93605465,1.5699995
-2.3635402,-1.0684718,-0.3722393,220.0,220.0,3.0,0.77853733,0.22146271,0.698769,0.30123106,17.48
1.5623295,-1.6568114,-1.7916462,280.0,280.0,60.0,0.7701182,0.22988182,0.6596749,0.34032512,6.8
